Name,Address,url,Data
The Mallory Eastside,"1705 N Greenville Ave,Richardson,TX,75081",https://www.apartments.com/the-mallory-eastside-richardson-tx/jqmbcc6/,"{'1 Bed': '$1,300 – 1,625', '2 Beds': '$1,910 – 2,130'}"
GreenVue Apartments,"1350 N Greenville Ave,Richardson,TX,75081",https://www.apartments.com/greenvue-apartments-richardson-tx/x1wvm9m/,"{'1 Bed': '$1,149 – 1,784', '2 Beds': '$1,521 – 2,359'}"
Sonterra at Buckingham,"530 Buckingham Rd,Richardson,TX,75081",https://www.apartments.com/sonterra-at-buckingham-richardson-tx/ej08xnm/,"{'1 Bed': '$889 – 959', '2 Beds': '$1,154', '3 Beds': '$1,474'}"
Block 24,"2000 E Arapaho Rd,Richardson,TX,75081",https://www.apartments.com/block-24-richardson-tx/11cbp44/,"{'1 Bed': '$1,063 – 1,438', '2 Beds': '$1,377 – 1,840'}"
Brick Row,"744 Brick Row,Richardson,TX,75081",https://www.apartments.com/brick-row-richardson-tx/m8v7r1j/,"{'1 Bed': '$990 – 1,920', '2 Beds': '$1,400 – 2,265', '3 Beds': 'Call for Rent'}"
Post Eastside,"1801 N Greenville Ave,Richardson,TX,75081",https://www.apartments.com/post-eastside-richardson-tx/831pe42/,"{'Studio': '$1,035 – 2,070', '1 Bed': '$1,020 – 1,800', '2 Beds': '$1,380 – 2,580'}"
The Beverly,"900 Frances Way,Richardson,TX,75081",https://www.apartments.com/the-beverly-richardson-tx/16q7xw7/,"{'1 Bed': '$930', '2 Beds': '$1,115 – 1,310', '3 Beds': '$1,445 – 1,470'}"
Camden Buckingham,"430 E Buckingham Rd,Richardson,TX,75081",https://www.apartments.com/camden-buckingham-richardson-tx/gc4lgnx/,"{'1 Bed': '$999 – 1,199', '2 Beds': '$1,389 – 1,589'}"
Arboretum Estates,"411 Buckingham Rd,Richardson,TX,75081",https://www.apartments.com/arboretum-estates-richardson-tx/m5g7ccl/,"{'1 Bed': '$895 – 1,095', '2 Beds': '$1,195 – 1,465', '3 Beds': '$1,595 – 1,775'}"
Sweetwater At Buckingham,"540 Buckingham Rd,Richardson,TX,75081",https://www.apartments.com/sweetwater-at-buckingham-richardson-tx/w0slf2j/,"{'1 Bed': '$939 – 989', '2 Beds': '$1,300 – 1,305', '3 Beds': '$1,415 – 1,600'}"
Estancia,"13030 Audelia Rd,Dallas,TX,75243",https://www.apartments.com/estancia-dallas-tx/7p6gp9y/,"{'1 Bed': '$830 – 1,295', '2 Beds': '$990 – 1,695', '3 Beds': '$1,100 – 1,130'}"
Belterra,"13015 Audelia Rd,Dallas,TX,75243",https://www.apartments.com/belterra-dallas-tx/s0ytyq6/,"{'1 Bed': '$713 – 1,040', '2 Beds': '$948 – 1,465'}"
