Name,Address,url,Data
Mesquite Village Apartments,"2605 Franklin Dr,Mesquite,TX,75150",https://www.apartments.com/mesquite-village-apartments-mesquite-tx/b8fhjv8/,"{'1 Bed': '$800 – 870', '2 Beds': 'Call for Rent'}"
Audubon Park,"5800 Northwest Dr,Mesquite,TX,75150",https://www.apartments.com/audubon-park-mesquite-tx/gwbw00x/,"{'1 Bed': '$730 – 830', '2 Beds': '$1,275'}"
Mission Ranch Apartments,"901 Us Highway 80 E,Mesquite,TX,75150",https://www.apartments.com/mission-ranch-apartments-mesquite-tx/50kpl1p/,"{'1 Bed': '$950 – 1,720', '2 Beds': '$1,290 – 2,205', '3 Beds': '$1,770 – 3,090'}"
Mission Fairways Apartments,"801 US Highway 67,Mesquite,TX,75150",https://www.apartments.com/mission-fairways-apartments-mesquite-tx/04wm6z0/,"{'1 Bed': '$948 – 2,887', '2 Beds': '$1,186 – 5,158', '3 Beds': '$1,505 – 6,301'}"
Bellevue Heights,"4819 N Galloway Ave,Mesquite,TX,75150",https://www.apartments.com/bellevue-heights-mesquite-tx/bg1esn9/,"{'1 Bed': '$915 – 1,025', '2 Beds': '$1,110 – 1,350'}"
The Place,"3701 Towne Crossing Blvd,Mesquite,TX,75150",https://www.apartments.com/the-place-mesquite-tx/clrnx6f/,"{'1 Bed': '$820 – 976', '2 Beds': '$1,106 – 1,245'}"
The Barons,"2101 Us Highway 80 E,Mesquite,TX,75150",https://www.apartments.com/the-barons-mesquite-tx/h8fytb2/,"{'1 Bed': '$837 – 1,003', '2 Beds': '$1,117 – 1,241'}"
Carrera Run Apartments,"3421 US Highway 80 E,Mesquite,TX,75150",https://www.apartments.com/carrera-run-apartments-mesquite-tx/yj5k7tt/,"{'1 Bed': '$725 – 750', '2 Beds': '$925 – 1,050'}"
Stoneleigh at Mesquite,"3700 Poteet Dr,Mesquite,TX,75150",https://www.apartments.com/stoneleigh-at-mesquite-mesquite-tx/76d6k9w/,"{'1 Bed': '$940', '2 Beds': '$1,140 – 1,220', '3 Beds': '$1,420 – 1,460'}"
Pecan Ridge,"3236 N Galloway Ave,Mesquite,TX,75150",https://www.apartments.com/pecan-ridge-mesquite-tx/vk4kqpf/,"{'1 Bed': '$739 – 979', '2 Beds': '$969', '3 Beds': '$1,279'}"
Oates Creek Apartments,"1805 Oates Dr,Mesquite,TX,75150",https://www.apartments.com/oates-creek-apartments-mesquite-tx/hrfmmk3/,"{'1 Bed': '$699 – 835', '2 Beds': '$920 – 1,166'}"
Vista Verde,"2901 Live Oak Dr,Mesquite,TX,75150",https://www.apartments.com/vista-verde-mesquite-tx/sbpjxp6/,"{'1 Bed': '$824', '2 Beds': '$960'}"
The Summit Apartments,"1057 Americana Ln,Mesquite,TX,75150",https://www.apartments.com/the-summit-apartments-mesquite-tx/2nl54jb/,"{'1 Bed': '$824 – 992', '2 Beds': '$1,102 – 1,250', '3 Beds': '$1,419 – 1,695'}"
Park Ridge Apartments,"2457 Us-80,Mesquite,TX,75150",https://www.apartments.com/park-ridge-apartments-mesquite-tx/p4tbwvv/,"{'1 Bed': '$785 – 1,100', '2 Beds': '$920 – 1,410'}"
Newport Apartments,"5901-5925 Frontier Blvd,Mesquite,TX,75150",https://www.apartments.com/newport-apartments-mesquite-tx/hrv8es1/,"{'1 Bed': '$872 – 1,091', '2 Beds': '$1,179 – 1,357'}"
Towne Centre Village,"1208 Americana Ln,Mesquite,TX,75150",https://www.apartments.com/towne-centre-village-mesquite-tx/ns7177n/,"{'1 Bed': '$782 – 1,038', '2 Beds': '$1,141 – 1,472'}"
EAST POINT,"4047 Childress Ave,Mesquite,TX,75150",https://www.apartments.com/east-point-mesquite-tx/evflweq/,"{'1 Bed': '$795 – 920', '2 Beds': '$990 – 1,350'}"
Lane at Towne Crossing,"4035 Towne Crossing Blvd,Mesquite,TX,75150",https://www.apartments.com/lane-at-towne-crossing-mesquite-tx/ytpcm8r/,"{'1 Bed': '$851 – 1,082', '2 Beds': '$1,048 – 1,409'}"
Churchill Crossing,"3718 Gus Thomasson Rd,Mesquite,TX,75150",https://www.apartments.com/churchill-crossing-mesquite-tx/qmq2jpw/,"{'Studio': '$770', '1 Bed': '$795 – 880', '2 Beds': '$1,080 – 1,190'}"
LBJ Garden Villas,"1725 Oates Dr,Mesquite,TX,75150",https://www.apartments.com/lbj-garden-villas-mesquite-tx/zze7h0x/,"{'2 Beds': '$947 – 988', '3 Beds': '$1,081 – 1,131'}"
Alexis at Town East,"645 N Town E Blvd,Mesquite,TX,75150",https://www.apartments.com/alexis-at-town-east-mesquite-tx/v1bpr3f/,"{'1 Bed': '$992 – 1,098', '2 Beds': '$1,258 – 1,408', '3 Beds': '$1,550'}"
