Name,Address,url,Data
Retreat at Spring Park,"2701 Lookout Dr,Garland,TX,75044",https://www.apartments.com/retreat-at-spring-park-garland-tx/w5f4wfl/,"{'1 Bed': '$1,287 – 1,370', '2 Beds': '$1,337 – 1,744'}"
The Heights at Campfire Crossing,"1759 W Campbell Rd,Garland,TX,75044",https://www.apartments.com/the-heights-at-campfire-crossing-garland-tx/cf6142g/,"{'1 Bed': '$1,185 – 1,380', '2 Beds': '$1,661 – 1,746', '3 Beds': '$2,030 – 2,660'}"
Creekside,"1702 N Jupiter Rd,Garland,TX,75042",https://www.apartments.com/creekside-garland-tx/8rqpld2/,"{'1 Bed': '$825 – 1,095', '2 Beds': '$1,060 – 1,760'}"
Block 24,"2000 E Arapaho Rd,Richardson,TX,75081",https://www.apartments.com/block-24-richardson-tx/11cbp44/,"{'1 Bed': '$1,063 – 1,438', '2 Beds': '$1,377 – 1,840'}"
Equinox on the Park,"6200 N Shiloh Rd,Garland,TX,75044",https://www.apartments.com/equinox-on-the-park-garland-tx/nz14pxp/,"{'1 Bed': '$970 – 1,850', '2 Beds': '$1,295 – 2,260', '3 Beds': '$1,875 – 2,965'}"
The Towers at Spring Creek,"6305 N George Bush Hwy,Garland,TX,75044",https://www.apartments.com/the-towers-at-spring-creek-garland-tx/7syrtkz/,"{'1 Bed': '$1,114 – 1,394', '2 Beds': '$1,509 – 1,884', '3 Beds': '$2,114', '4 Beds': '$2,339 – 2,434'}"
The Mansions at Spring Creek,"6221 Naaman Forest Blvd,Garland,TX,75044",https://www.apartments.com/the-mansions-at-spring-creek-garland-tx/gg3k49w/,"{'1 Bed': '$1,069 – 1,239', '2 Beds': '$1,514 – 1,659', '3 Beds': '$1,959 – 1,984', '4 Beds': '$2,244 – 2,259'}"
Amberly Village,"2735 N Garland Ave,Garland,TX,75040",https://www.apartments.com/amberly-village-garland-tx/s5cgx84/,"{'2 Beds': '$1,310 – 2,420'}"
Stoneleigh on Spring Creek,"5501 Naaman Forest Blvd,Garland,TX,75044",https://www.apartments.com/stoneleigh-on-spring-creek-garland-tx/jyt81z6/,"{'1 Bed': '$893 – 6,108', '2 Beds': '$1,127 – 8,447', '3 Beds': '$1,516 – 8,741'}"
Shiloh Oaks,"2379 Apollo Rd,Garland,TX,75044",https://www.apartments.com/shiloh-oaks-garland-tx/fwtd53t/,"{'1 Bed': '$967 – 1,160', '2 Beds': '$1,086 – 1,416'}"
Seven Oaks,"2001 W Campbell Rd,Garland,TX,75044",https://www.apartments.com/seven-oaks-garland-tx/67mv8sr/,"{'1 Bed': '$975 – 1,104', '2 Beds': '$1,209 – 1,509', '3 Beds': '$1,634 – 1,754'}"
Nova Park,"4622 N Jupiter Rd,Garland,TX,75044",https://www.apartments.com/nova-park-garland-tx/1jqkth6/,"{'1 Bed': '$895 – 1,120', '2 Beds': '$1,170 – 1,400'}"
Seacrest,"2804 Belt Line Rd,Garland,TX,75044",https://www.apartments.com/seacrest-garland-tx/zngkv7x/,"{'1 Bed': '$775 – 1,155', '2 Beds': '$1,120 – 1,210', '3 Beds': '$1,565'}"
Stoneleigh Place / Chateau Estates,"2261 W Buckingham Rd,Garland,TX,75042",https://www.apartments.com/stoneleigh-place-chateau-estates-garland-tx/qy030ey/,"{'1 Bed': '$855 – 955', '2 Beds': '$1,120 – 1,245', '3 Beds': '$1,335 – 1,420'}"
Firewheel Senior Living,"5151 N President George Bush Hwy,Garland,TX,75040",https://www.apartments.com/firewheel-senior-living-garland-tx/evfb6kq/,{'1 Bed\n                            –\n2 Beds': 'Call for Rent'}
2500 Clear Springs Dr,"Richardson,TX,75082",https://www.apartments.com/2500-clear-springs-dr-richardson-tx/9h0m286/,"{'2 Beds': '$1,300'}"
3529 Rockcrest Dr,"3529 Rockcrest Dr,Garland,TX,75044",https://www.apartments.com/3529-rockcrest-dr-garland-tx/yv1sp0r/,"{'3 Beds': '$1,575'}"
2002 Village Crest Dr,"2002 Village Crest Dr,Garland,TX,75044",https://www.apartments.com/2002-village-crest-dr-garland-tx/k9ypt9b/,"{'3 Beds': '$1,500'}"
1820 Greenspring Cir,"1820 Greenspring Cir,Garland,TX,75044",https://www.apartments.com/1820-greenspring-cir-garland-tx/8v5qtl0/,"{'3 Beds': '$1,395'}"
1806 Plantation Rd,"1806 Plantation Rd,Garland,TX,75044",https://www.apartments.com/1806-plantation-rd-garland-tx/e1f8h6q/,"{'3 Beds': '$1,600'}"
2610 Holy Cross Ln,"2610 Holy Cross Ln,Garland,TX,75044",https://www.apartments.com/2610-holy-cross-ln-garland-tx/5dm0f6m/,"{'3 Beds': '$1,600'}"
2113 Jasmine Ln,"2113 Jasmine Ln,Garland,TX,75044",https://www.apartments.com/2113-jasmine-ln-garland-tx/5jlktsp/,"{'3 Beds': '$1,675'}"
2404 Beaver Run,"2404 Beaver Run,Garland,TX,75044",https://www.apartments.com/2404-beaver-run-garland-tx/2hf7gh9/,"{'4 Beds': '$1,775'}"
618 Rivercove Dr,"618 Rivercove Dr,Garland,TX,75044",https://www.apartments.com/618-rivercove-dr-garland-tx/097vx33/,"{'3 Beds': '$1,850'}"
2937 Pegasus Dr,"2937 Pegasus Dr,Garland,TX,75044",https://www.apartments.com/2937-pegasus-dr-garland-tx/896lx53/,"{'4 Beds': '$1,550'}"
3113 Teakwood Dr,"3113 Teakwood Dr,Garland,TX,75044",https://www.apartments.com/3113-teakwood-dr-garland-tx/wy22npk/,"{'3 Beds': '$1,450'}"
3203 Roundtree Ln,"3203 Roundtree Ln,Garland,TX,75044",https://www.apartments.com/3203-roundtree-ln-garland-tx/4x09pzl/,"{'3 Beds': '$1,550'}"
3934 Brandon Park Dr,"3934 Brandon Park Dr,Garland,TX,75044",https://www.apartments.com/3934-brandon-park-dr-garland-tx/grvccey/,"{'3 Beds': '$1,500'}"
3109 Nutmeg Ln,"3109 Nutmeg Ln,Garland,TX,75044",https://www.apartments.com/3109-nutmeg-ln-garland-tx/ed447lq/,"{'4 Beds': '$1,580'}"
1734 Indian School Rd,"1734 Indian School Rd,Garland,TX,75044",https://www.apartments.com/1734-indian-school-rd-garland-tx/ghg3j5z/,"{'3 Beds': '$1,450'}"
2014 Aspen Ln,"2014 Aspen Ln,Garland,TX,75044",https://www.apartments.com/2014-aspen-ln-garland-tx/7lk0z7y/,"{'4 Beds': '$1,450'}"
2906 High Plateau Dr,"2906 High Plateau Dr,Garland,TX,75044",https://www.apartments.com/2906-high-plateau-dr-garland-tx/jddp814/,"{'3 Beds': '$1,600'}"
1925 Steamboat Springs Dr,"1925 Steamboat Springs Dr,Garland,TX,75044",https://www.apartments.com/1925-steamboat-springs-dr-garland-tx/x7smqxm/,"{'3 Beds': '$1,725'}"
2817 Newburyport Ave,"2817 Newburyport Ave,Garland,TX,75044",https://www.apartments.com/2817-newburyport-ave-garland-tx/33gpjkd/,"{'3 Beds': '$2,395'}"
2701 Oak Springs Dr,"2701 Oak Springs Dr,Garland,TX,75044",https://www.apartments.com/2701-oak-springs-dr-garland-tx/flcp3qv/,"{'4 Beds': '$2,300'}"
5229 Wood Creek Ln,"5229 Wood Creek Ln,Garland,TX,75044",https://www.apartments.com/5229-wood-creek-ln-garland-tx/xfeeg3q/,"{'3 Beds': '$1,650'}"
2934 Big Ben Ln,"2934 Big Ben Ln,Garland,TX,75044",https://www.apartments.com/2934-big-ben-ln-garland-tx/gtyr9pz/,"{'3 Beds': '$1,500'}"
5314 Remington Dr,"5314 Remington Dr,Garland,TX,75044",https://www.apartments.com/5314-remington-dr-garland-tx/4bdnwej/,"{'4 Beds': '$1,850'}"
5110 Grand Villa Ln,"5110 Grand Villa Ln,Garland,TX,75044",https://www.apartments.com/5110-grand-villa-ln-garland-tx/zvwd9jy/,"{'3 Beds': '$1,650'}"
1510 Wagon Wheel Rd,"1510 Wagon Wheel Rd,Garland,TX,75044",https://www.apartments.com/1510-wagon-wheel-rd-garland-tx/91ptvg7/,"{'3 Beds': '$1,395'}"
4217 Wheelwright Dr,"4217 Wheelwright Dr,Garland,TX,75044",https://www.apartments.com/4217-wheelwright-dr-garland-tx/2b65qj8/,"{'3 Beds': '$1,550'}"
5405 Sawgrass Ct,"5405 Sawgrass Ct,Garland,TX,75044",https://www.apartments.com/5405-sawgrass-ct-garland-tx/fsyfxpt/,"{'4 Beds': '$3,000'}"
4705 Largo Trail,"4705 Largo Trail,Garland,TX,75044",https://www.apartments.com/4705-largo-trail-garland-tx/44h1byk/,"{'3 Beds': '$1,500'}"
3125 Noble Ln,"3125 Noble Ln,Garland,TX,75044",https://www.apartments.com/3125-noble-ln-garland-tx/199wdy7/,"{'3 Beds': '$1,650'}"
3910 Wheelwright Dr,"3910 Wheelwright Dr,Garland,TX,75044",https://www.apartments.com/3910-wheelwright-dr-garland-tx/4xbnjvl/,"{'3 Beds': '$1,600'}"
2802 Nova Dr,"2802 Nova Dr,Garland,TX,75044",https://www.apartments.com/2802-nova-dr-garland-tx/92m2yh7/,"{'2 Beds': '$1,295'}"
2825 Stoneridge Dr,"2825 Stoneridge Dr,Garland,TX,75044",https://www.apartments.com/2825-stoneridge-dr-garland-tx/elh6zcq/,"{'3 Beds': '$1,650'}"
3446 Forest Hills Cir,"3446 Forest Hills Cir,Garland,TX,75044",https://www.apartments.com/3446-forest-hills-cir-garland-tx/s3kkz47/,"{'3 Beds': '$1,750'}"
1906 Vail Dr,"1906 Vail Dr,Garland,TX,75044",https://www.apartments.com/1906-vail-dr-garland-tx/ztpmfyz/,"{'3 Beds': '$1,500'}"
2426 Richland Dr,"2426 Richland Dr,Garland,TX,75044",https://www.apartments.com/2426-richland-dr-garland-tx/f5p057r/,"{'4 Beds': '$1,500'}"
2509 Sam Houston Dr,"2509 Sam Houston Dr,Garland,TX,75044",https://www.apartments.com/2509-sam-houston-dr-garland-tx/p95twev/,"{'4 Beds': '$1,600'}"
2710 Francisco Dr,"2710 Francisco Dr,Garland,TX,75044",https://www.apartments.com/2710-francisco-dr-garland-tx/h2wp5d3/,"{'4 Beds': '$1,795'}"
3405 Moonglow Dr,"3405 Moonglow Dr,Garland,TX,75044",https://www.apartments.com/3405-moonglow-dr-garland-tx/1bxxe65/,"{'3 Beds': '$1,500'}"
2127 Windy Ridge Ln,"2127 Windy Ridge Ln,Garland,TX,75044",https://www.apartments.com/2127-windy-ridge-ln-garland-tx/jr89f55/,"{'3 Beds': '$2,050'}"
2710 Strother Dr,"2710 Strother Dr,Garland,TX,75044",https://www.apartments.com/2710-strother-dr-garland-tx/52y0r2q/,"{'3 Beds': '$1,675'}"
2924 Nova Dr,"2924 Nova Dr,Garland,TX,75044",https://www.apartments.com/2924-nova-dr-garland-tx/ykgb9dt/,"{'3 Beds': '$1,400'}"
3110 Fieldview Dr,"3110 Fieldview Dr,Garland,TX,75044",https://www.apartments.com/3110-fieldview-dr-garland-tx/ky0tjz9/,"{'3 Beds': '$1,545'}"
