Name,Address,url,Data
Tiburon,"15411 Preston Rd,Dallas,TX,75248",https://www.apartments.com/tiburon-dallas-tx/xtf871p/,"{'1 Bed': '$895 – 1,020', '2 Beds': '$1,235 – 1,560'}"
Aura 5515,"5519 Arapaho Rd,Dallas,TX,75248",https://www.apartments.com/aura-5515-dallas-tx/7kevbqz/,"{'1 Bed': '$1,110 – 1,550', '2 Beds': '$1,551 – 1,830'}"
IMT Prestonwood,"15480 Dallas Pky,Dallas,TX,75248",https://www.apartments.com/imt-prestonwood-dallas-tx/kvrh35c/,"{'1 Bed': '$1,200 – 1,585', '2 Beds': '$1,750 – 2,095'}"
The Brighton,"5426 Meadowcreek Dr,Dallas,TX,75248",https://www.apartments.com/the-brighton-dallas-tx/phvbbcs/,"{'1 Bed': '$780 – 1,335', '2 Beds': '$985 – 1,610', '3 Beds': '$1,575 – 1,655'}"
Courtyards at Campbell,"16500 Lauder Ln,Dallas,TX,75248",https://www.apartments.com/courtyards-at-campbell-dallas-tx/478nrmj/,"{'1 Bed': '$723 – 1,443', '2 Beds': '$1,438 – 2,248'}"
Kensington Square Apartments,"15935 Knoll Trl,Dallas,TX,75248",https://www.apartments.com/kensington-square-apartments-dallas-tx/ftnvrys/,"{'1 Bed': '$895 – 1,305', '2 Beds': '$1,280 – 1,960'}"
McCallum Highlands,"6565 McCallum Blvd,Dallas,TX,75252",https://www.apartments.com/mccallum-highlands-dallas-tx/vcvq43e/,"{'1 Bed': '$791 – 1,013', '2 Beds': '$1,286 – 1,356'}"
Communities of Bent Tree,"4820 Westgrove Dr,Addison,TX,75001",https://www.apartments.com/communities-of-bent-tree-addison-tx/f3xjpct/,"{'1 Bed': '$915 – 1,320', '2 Beds': '$1,265 – 1,725', '3 Beds': '$1,735'}"
Ashwood Park,"7650 McCallum Blvd,Dallas,TX,75252",https://www.apartments.com/ashwood-park-dallas-tx/1rby186/,"{'1 Bed': '$769 – 1,029', '2 Beds': '$1,149 – 1,329'}"
McCallum Communities,"7740-7777 McCallum Blvd,Dallas,TX,75252",https://www.apartments.com/mccallum-communities-dallas-tx/p76019s/,"{'1 Bed': '$720 – 832', '2 Beds': '$1,179'}"
Aura Prestonwood,"5519 Arapaho Rd,Dallas,TX,75248",https://www.apartments.com/aura-prestonwood-dallas-tx/d466mdk/,"{'1 Bed': '$1,011 – 1,892', '2 Beds': '$1,600 – 1,679'}"
Estancia Townhomes,"5515 Estancia Cir,Dallas,TX,75248",https://www.apartments.com/estancia-townhomes-dallas-tx/00q4543/,"{'2 Beds': '$1,857 – 2,729', '3 Beds': '$1,863 – 3,759', '4 Beds': 'Call for Rent'}"
Adair Off Addison,"15905 Bent Tree Forest Cir,Dallas,TX,75248",https://www.apartments.com/adair-off-addison-dallas-tx/j82pv85/,"{'1 Bed': '$995 – 1,785', '2 Beds': '$1,230 – 2,340'}"
Vue at Knoll Trail,"15678 Knoll Trail Dr,Dallas,TX,75248",https://www.apartments.com/vue-at-knoll-trail-dallas-tx/4hmyepl/,"{'Studio': '$770 – 785', '1 Bed': '$825 – 1,239', '2 Beds': '$1,160 – 1,170'}"
Alena,"7050 Arapaho Rd,Dallas,TX,75248",https://www.apartments.com/alena-dallas-tx/jv2ew77/,"{'1 Bed': '$850 – 950', '2 Beds': '$1,150 – 1,250'}"
St. Moritz Apartments,"5665 Arapaho Rd,Dallas,TX,75248",https://www.apartments.com/st-moritz-apartments-dallas-tx/c2c7cng/,"{'1 Bed': '$1,258 – 2,870', '2 Beds': '$1,608 – 4,268', '3 Beds': '$1,999 – 3,386'}"
Meadowcrest Apartments,"5200 Meadowcreek Dr,Dallas,TX,75248",https://www.apartments.com/meadowcrest-apartments-dallas-tx/6w5fznr/,"{'1 Bed': '$775 – 1,075', '2 Beds': '$1,100 – 1,460'}"
Covington Pointe Apartments,"5330 Bent Tree Forest,Dallas,TX,75248",https://www.apartments.com/covington-pointe-apartments-dallas-tx/z9dr65w/,"{'1 Bed': '$974 – 1,134', '2 Beds': '$1,017 – 1,394'}"
London Park,"15889 Preston Rd,Dallas,TX,75248",https://www.apartments.com/london-park-dallas-tx/r7s3nz1/,"{'1 Bed': '$926 – 953', '2 Beds': '$1,285 – 1,313'}"
The Enclave at Prestonwood,"5930 Arapaho Rd,Addison,TX,75248",https://www.apartments.com/the-enclave-at-prestonwood-dallas-tx/qb3tmvx/,"{'1 Bed': '$760 – 860', '2 Beds': '$925 – 1,169'}"
Prestonwood Trails,"6350 Keller Springs Rd,Dallas,TX,75248",https://www.apartments.com/prestonwood-trails-dallas-tx/zqbyyrw/,"{'1 Bed': '$725 – 1,005', '2 Beds': '$1,105 – 1,375'}"
Advenir on Addison,"17671 Addison Rd,Dallas,TX,75287",https://www.apartments.com/advenir-on-addison-dallas-tx/g8l97lw/,"{'1 Bed': '$1,109 – 1,369', '2 Beds': '$1,270 – 1,367'}"
Advenir At Prestonwood,"14827 Preston Rd,Dallas,TX,75254",https://www.apartments.com/advenir-at-prestonwood-dallas-tx/80szs03/,"{'1 Bed': '$1,222 – 1,592', '2 Beds': '$1,290 – 1,808'}"
Rock Creek,"5850 Belt Line Rd,Dallas,TX,75254",https://www.apartments.com/rock-creek-dallas-tx/dmvt8ll/,"{'1 Bed': '$686 – 977', '2 Beds': '$961 – 1,036'}"
Fairways at Prestonwood,"5769 Belt Line Rd,Dallas,TX,75254",https://www.apartments.com/fairways-at-prestonwood-dallas-tx/zq3mttz/,"{'1 Bed': '$1,020 – 1,206', '2 Beds': '$1,386 – 1,976', '3 Beds': '$1,772 – 2,063'}"
