Name,Address,url,Data
Windsor CityLine,"1250 Hunt St,Richardson,TX,75082",https://www.apartments.com/windsor-cityline-richardson-tx/7k3p8nw/,"{'1 Bed': '$1,231 – 1,678', '2 Beds': '$1,725 – 2,201', '3 Beds': 'Call for Rent'}"
Alexan Central,"110 W Cityline Dr,Richardson,TX,75082",https://www.apartments.com/alexan-central-richardson-tx/p3f2hss/,"{'Studio': '$1,199 – 1,295', '1 Bed': '$1,165 – 1,690', '2 Beds': '$1,710 – 2,480'}"
Cityline Park Apartments,"1230 E CityLine Dr,Richardson,TX,75082",https://www.apartments.com/cityline-park-apartments-richardson-tx/tn18v7c/,"{'Studio': '$1,095 – 1,245', '1 Bed': '$1,275 – 1,900', '2 Beds': '$1,699 – 1,965', '3 Beds': '$3,200'}"
The Lyla,"3551 Wilshire Way,Richardson,TX,75082",https://www.apartments.com/the-lyla-richardson-tx/qg27wty/,"{'1 Bed': '$1,230 – 1,840', '2 Beds': '$1,835 – 2,360', '3 Beds': '$2,980 – 3,120'}"
The Riley,"3551 Wilshire Way,Richardson,TX,75082",https://www.apartments.com/the-riley-richardson-tx/ty24vl9/,"{'1 Bed': '$1,225 – 1,800', '2 Beds': '$1,865 – 2,495', '3 Beds': '$2,758 – 2,980'}"
Anthem Cityline,"1250 State St,Richardson,TX,75082",https://www.apartments.com/anthem-cityline-richardson-tx/ptzx5xs/,"{'1 Bed': '$947 – 1,472', '2 Beds': '$1,566 – 2,161', '3 Beds': '$2,746'}"
Jefferson Reserve,"2710 Routh Creek Pky,Richardson,TX,75082",https://www.apartments.com/jefferson-reserve-richardson-tx/41dqzth/,{'1 Bed\n                            –\n3 Beds': 'Call for Rent'}
Jefferson Vantage,"2810 Routh Creek Pky,Richardson,TX,75082",https://www.apartments.com/jefferson-vantage-richardson-tx/xscjmsm/,"{'Studio': 'Call for Rent', '1 Bed': '$1,460 – 1,515', '2 Beds': '$1,770 – 2,290', '3 Beds': 'Call for Rent'}"
Alexan Crossings,"120 W Cityline Dr,Richardson,TX,75082",https://www.apartments.com/alexan-crossings-richardson-tx/tzl4rh8/,"{'Studio': '$1,135 – 1,240', '1 Bed': '$1,240 – 1,630', '2 Beds': '$1,650 – 2,470', '3 Beds': '$2,455 – 2,510'}"
Retreat at Spring Park,"2701 Lookout Dr,Garland,TX,75044",https://www.apartments.com/retreat-at-spring-park-garland-tx/w5f4wfl/,"{'1 Bed': '$1,287 – 1,370', '2 Beds': '$1,337 – 1,744'}"
The Mallory Eastside,"1705 N Greenville Ave,Richardson,TX,75081",https://www.apartments.com/the-mallory-eastside-richardson-tx/jqmbcc6/,"{'1 Bed': '$1,300 – 1,625', '2 Beds': '$1,910 – 2,130'}"
