Name,Address,url,Data
Sterlingshire,"9415 Bruton Rd,Dallas,TX,75217",https://www.apartments.com/sterlingshire-dallas-tx/kdbb9x8/,"{'1 Bed': 'Call for Rent', '2 Beds': '$879', '3 Beds': '$946'}"
Murdeaux Villas,"125 S Murdeaux Ln,Dallas,TX,75217",https://www.apartments.com/murdeaux-villas-dallas-tx/plrn6qr/,"{'2 Beds': '$847', '3 Beds': '$979', '4 Beds': '$1,055 – 1,092'}"
The Falls,"9797 Bruton Rd,Dallas,TX,75217",https://www.apartments.com/the-falls-dallas-tx/b52rtr9/,"{'1 Bed': '$725 – 785', '2 Beds': '$825 – 985', '3 Beds': '$1,200 – 1,265'}"
Bella Vida,"7651 C F Hawn Fwy,Dallas,TX,75217",https://www.apartments.com/bella-vida-dallas-tx/01p8b23/,"{'1 Bed': '$750 – 860', '2 Beds': '$860 – 1,080', '3 Beds': '$985 – 1,205'}"
La Laguna,"1535-1543 Conner Dr,Dallas,TX,75217",https://www.apartments.com/la-laguna-dallas-tx/vp7gwhf/,{'1 Bed': '$699 – 735'}
Virginia Oaks,"1425 Conner Dr,Dallas,TX,75217",https://www.apartments.com/virginia-oaks-dallas-tx/558lkhq/,{'Studio': 'Call for Rent'}
Crawford Park Homes,"1180 N Masters Dr,Dallas,TX,75217",https://www.apartments.com/crawford-park-homes-dallas-tx/q04815w/,"{'1 Bed': '$692 – 840', '2 Beds': '$831 – 1,009', '3 Beds': '$960 – 1,166'}"
Villas Del Rey (Old),"8117 Barclay St,Dallas,TX,75227",https://www.apartments.com/villas-del-rey-old-dallas-tx/q4y5sjz/,"{'Studio': '$500', '1 Bed': '$650 – 675', '2 Beds': '$750 – 775', '3 Beds': '$850 – 875'}"
9303 Laneyvale Ave,"Dallas,TX,75217",https://www.apartments.com/9303-laneyvale-ave-dallas-tx/74c1z8x/,{'1 Bed': '$800'}
8800 Eden Valley Ln,"Dallas,TX,75217",https://www.apartments.com/8800-eden-valley-ln-dallas-tx/0xk5z80/,{'1 Bed': '$800'}
1512 Conner Dr,"Dallas,TX,75217",https://www.apartments.com/1512-conner-dr-dallas-tx/erd822n/,"{'2 Beds': '$1,000'}"
10030 Mill Valley Ln,"Dallas,TX,75217",https://www.apartments.com/10030-mill-valley-ln-dallas-tx/qt391hw/,"{'3 Beds': '$1,150'}"
2309 Mc Cutcheon Ln,"Dallas,TX,75227",https://www.apartments.com/2309-mc-cutcheon-ln-dallas-tx/et480km/,"{'4 Beds': '$1,450'}"
7338 Neuhoff Dr,"7338 Neuhoff Dr,Dallas,TX,75217",https://www.apartments.com/7338-neuhoff-dr-dallas-tx/206t0tb/,"{'3 Beds': '$1,200'}"
6814 Marla Dr,"6814 Marla Dr,Dallas,TX,75217",https://www.apartments.com/6814-marla-dr-dallas-tx/dlw24ll/,"{'3 Beds': '$1,095'}"
10500 Lake June Rd Unit Q4,"10500 Lake June Rd,Dallas,TX,75217",https://www.apartments.com/10500-lake-june-rd-dallas-tx-unit-q4/vx32e7g/,{'2 Beds': '$900'}
1724 Red Cloud Dr,"1724 Red Cloud Dr,Dallas,TX,75217",https://www.apartments.com/1724-red-cloud-dr-dallas-tx/295y20b/,"{'4 Beds': '$1,460'}"
"One bed, one bath home in Pleasant Grove!","8800 Eden Valley Ln,Dallas,TX,75217",https://www.apartments.com/one-bed-one-bath-home-in-pleasant-grove-dallas-tx/08pwwx3/,{'1 Bed': '$800'}
8127 Stonehurst St,"8127 Stonehurst St,Dallas,TX,75217",https://www.apartments.com/8127-stonehurst-st-dallas-tx/slnglb7/,{'1 Bed': '$795'}
10841 Sunnydale Dr,"10841 Sunnydale Dr,Dallas,TX,75217",https://www.apartments.com/10841-sunnydale-dr-dallas-tx/vbcn7de/,{'3 Beds': 'Call for Rent'}
"3 br, 2 bath House - 6814 Marla DR","6814 Marla Dr,Dallas,TX,75217",https://www.apartments.com/3-br-2-bath-house-6814-marla-dr-dallas-tx/1bt70m5/,"{'3 Beds': '$1,095'}"
8127 Stonehurst St,"8127 Stonehurst St,Dallas,TX,75217",https://www.apartments.com/8127-stonehurst-st-dallas-tx/hszwst0/,{'1 Bed': '$795'}
"3 bed, 2 bath in Pleasant Grove","647 Pleasant Dr,Dallas,TX,75217",https://www.apartments.com/3-bed-2-bath-in-pleasant-grove-dallas-tx/zgs351z/,"{'3 Beds': '$1,300'}"
10841 SUNNYDALE Drive,"10841 Sunnydale Dr,Dallas,TX,75217",https://www.apartments.com/10841-sunnydale-drive-dallas-tx/x770v7n/,"{'3 Beds': '$1,250'}"
"3 br, 1.5 bath House - 7338 Neuhoff Dr","7338 Neuhoff Dr,Dallas,TX,75217",https://www.apartments.com/3-br-15-bath-house-7338-neuhoff-dr-dallas-tx/1tf8924/,"{'3 Beds': '$1,200'}"
612 Delphinium Dr,"612 Delphinium Dr,Dallas,TX,75217",https://www.apartments.com/612-delphinium-dr-dallas-tx/mwd5hgl/,"{'3 Beds': '$1,200'}"
