Name,Address,url,Data
Sheridan Park at Spring Creek,"2001 E Spring Creek Pky,Plano,TX,75074",https://www.apartments.com/sheridan-park-at-spring-creek-plano-tx/0f9jt02/,"{'1 Bed': '$995', '2 Beds': '$1,265 – 1,490', '3 Beds': '$1,590 – 1,725'}"
The Giovanna,"1800 E Spring Creek Pky,Plano,TX,75074",https://www.apartments.com/the-giovanna-plano-tx/7snfj9w/,"{'1 Bed': '$890 – 1,470', '2 Beds': '$1,085 – 2,210', '3 Beds': '$1,605 – 2,040'}"
1201 Park by Cortland,"1201 E Park Blvd,Plano,TX,75074",https://www.apartments.com/1201-park-by-cortland-plano-tx/nls8lmp/,"{'1 Bed': '$863 – 1,229', '2 Beds': '$1,007 – 1,258', '3 Beds': '$1,417 – 1,775'}"
Windsor CityLine,"1250 Hunt St,Richardson,TX,75082",https://www.apartments.com/windsor-cityline-richardson-tx/7k3p8nw/,"{'1 Bed': '$1,231 – 1,678', '2 Beds': '$1,725 – 2,201', '3 Beds': 'Call for Rent'}"
Alexan Central,"110 W Cityline Dr,Richardson,TX,75082",https://www.apartments.com/alexan-central-richardson-tx/p3f2hss/,"{'Studio': '$1,199 – 1,295', '1 Bed': '$1,165 – 1,690', '2 Beds': '$1,710 – 2,480'}"
The Lyla,"3551 Wilshire Way,Richardson,TX,75082",https://www.apartments.com/the-lyla-richardson-tx/qg27wty/,"{'1 Bed': '$1,270 – 1,840', '2 Beds': '$1,835 – 2,360', '3 Beds': '$2,980 – 3,120'}"
The Riley,"3551 Wilshire Way,Richardson,TX,75082",https://www.apartments.com/the-riley-richardson-tx/ty24vl9/,"{'1 Bed': '$1,225 – 1,800', '2 Beds': '$1,865 – 2,495', '3 Beds': '$2,844 – 2,950'}"
Alexan Crossings,"120 W Cityline Dr,Richardson,TX,75082",https://www.apartments.com/alexan-crossings-richardson-tx/tzl4rh8/,"{'Studio': '$1,135 – 1,240', '1 Bed': '$1,240 – 1,630', '2 Beds': '$1,650 – 2,470', '3 Beds': '$2,455 – 2,510'}"
Junction 15,"930 E 15th St,Plano,TX,75074",https://www.apartments.com/junction-15-plano-tx/k1zrq19/,"{'Studio': '$1,070 – 1,615', '1 Bed': '$1,065 – 2,053', '2 Beds': '$1,505 – 2,296', '3 Beds': 'Call for Rent'}"
Los Rios Park,"4701 14th St,Plano,TX,75074",https://www.apartments.com/los-rios-park-plano-tx/de1885l/,"{'1 Bed': '$903 – 1,473', '2 Beds': '$1,168 – 2,053', '3 Beds': '$1,408 – 2,938'}"
Park at Gateway,"355 Vistaglen Dr,Plano,TX,75074",https://www.apartments.com/park-at-gateway-plano-tx/w2v3jdl/,"{'1 Bed': '$1,150 – 1,323', '2 Beds': '$1,478 – 2,030', '3 Beds': '$2,108 – 2,427'}"
K Avenue Station,"1404 Vontress St,Plano,TX,75074",https://www.apartments.com/k-avenue-station-plano-tx/zyy4npy/,"{'Studio': '$744 – 1,160', '1 Bed': '$767 – 1,223', '2 Beds': '$822 – 1,598'}"
Gateway Crossing,"380 Vista Court Dr,Plano,TX,75074",https://www.apartments.com/gateway-crossing-plano-tx/he7llw2/,"{'1 Bed': '$990 – 1,189', '2 Beds': '$1,435 – 2,276', '3 Beds': '$1,780 – 1,941'}"
